 ,Label,Area,X,Y,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
31,M10_004.tif:0598-0990,5755.556,3300.817,1995.000,95.296,76.899,174.192,0.983,95.525,976.000,597.000,173.991,76.705,1.239,0.807,0.990
32,M10_004.tif:0578-0908,4666.667,3028.333,1926.667,77.471,76.696,0.000,0.995,77.316,897.004,576.472,172.431,77.316,1.010,0.990,0.991
33,M10_004.tif:0509-0980,4455.556,3269.522,1696.621,80.652,70.339,13.757,0.996,80.846,969.000,512.000,14.323,69.980,1.147,0.872,1.006
34,M10_004.tif:0239-0946,5477.778,3155.000,798.888,83.543,83.484,0.000,0.995,83.749,935.914,232.985,147.420,83.749,1.001,0.999,1.004
35,M10_004.tif:0401-0953,4955.556,3178.408,1337.481,93.687,67.348,148.665,0.961,93.467,941.500,394.000,148.861,67.579,1.391,0.719,0.989
36,M10_004.tif:0451-0903,3744.444,3011.667,1504.327,69.093,69.002,0.000,1.000,68.900,893.424,448.952,167.152,68.900,1.001,0.999,1.001
37,M10_004.tif:0382-1106,5744.444,3687.360,1274.974,86.249,84.801,3.916,0.992,85.910,1093.491,384.312,8.083,85.910,1.017,0.983,0.997
38,M10_004.tif:0364-1160,4844.444,3868.333,1215.596,78.639,78.436,90.000,0.990,78.969,1148.762,363.158,172.275,78.969,1.003,0.997,0.994
39,M10_004.tif:0472-1202,3788.889,4008.333,1575.000,69.456,69.456,0.000,1.000,69.362,1192.132,471.633,175.218,69.362,1.000,1.000,1.003
40,M10_004.tif:0516-0841,6888.889,2806.667,1723.333,103.019,85.142,156.958,0.984,102.902,828.000,510.500,155.095,85.614,1.210,0.826,1.002
41,M10_004.tif:0385-0982,4922.222,3274.902,1285.858,86.501,72.452,59.865,0.992,86.619,976.000,397.000,59.982,72.066,1.194,0.838,1.003
42,M10_004.tif:0429-1116,5177.778,3723.333,1431.667,89.483,73.674,78.082,0.990,88.944,1114.000,442.500,77.005,74.001,1.215,0.823,0.991
43,M10_004.tif:0245-1059,3877.778,3531.667,818.333,77.199,63.956,104.293,0.990,76.956,1056.000,234.500,107.650,64.027,1.207,0.828,1.012
44,M10_004.tif:0246-1081,4577.778,3605.680,821.602,77.043,75.654,97.724,0.996,77.118,1080.500,235.000,96.203,75.954,1.018,0.982,0.994
45,M10_004.tif:0672-1296,6322.222,4322.545,2242.434,90.431,89.015,66.438,1.000,90.216,1291.000,685.000,64.855,88.854,1.016,0.984,1.010
46,M10_004.tif:0706-1204,5222.222,4016.667,2354.064,82.297,80.794,90.000,0.998,82.277,1203.500,718.500,83.019,81.035,1.019,0.982,0.993
47,M10_004.tif:0690-1225,6233.333,4085.963,2299.938,97.801,81.150,34.155,0.992,97.539,1213.500,698.000,33.147,81.068,1.205,0.830,1.002
48,M10_004.tif:0649-1178,2888.889,3927.282,2166.641,67.192,54.742,13.003,0.971,67.103,1168.500,652.500,14.381,55.771,1.227,0.815,0.994
49,M10_004.tif:0636-1191,5011.111,3971.075,2120.831,87.846,72.631,31.082,0.991,87.464,1180.000,643.000,30.964,72.694,1.209,0.827,1.003
50,M10_004.tif:0669-1176,3622.222,3921.718,2231.769,74.213,62.145,116.186,0.987,74.536,1171.500,659.500,116.565,61.949,1.194,0.837,1.006
51,M10_004.tif:0611-1195,5044.444,3985.910,2039.420,88.064,72.933,103.514,0.992,87.718,1192.500,599.000,104.300,72.905,1.207,0.828,1.001
52,M10_004.tif:0586-1207,5488.889,4025.837,1953.212,92.063,75.912,53.720,0.989,91.667,1199.500,597.000,53.130,76.187,1.213,0.825,0.996
53,M10_004.tif:0570-1224,5677.778,4080.055,1900.753,93.016,77.720,43.606,0.991,93.110,1214.000,580.000,44.275,77.387,1.197,0.836,1.001
54,M10_004.tif:0548-1254,4655.556,4181.086,1829.033,77.169,76.814,109.897,0.999,77.064,1242.815,547.056,171.571,77.064,1.005,0.995,1.002
55,M10_004.tif:0527-1273,5133.333,4244.351,1759.949,92.311,70.804,22.717,0.969,92.571,1260.500,533.500,23.334,71.054,1.304,0.767,0.985
56,M10_004.tif:0735-1066,7977.778,3556.667,2450.000,105.298,96.465,37.769,0.997,105.409,1054.000,744.000,34.695,96.475,1.092,0.916,1.001
57,M10_004.tif:0682-0953,4911.111,3179.027,2276.855,86.883,71.971,83.786,0.985,87.066,952.500,696.000,84.508,71.954,1.207,0.828,1.002
58,M10_004.tif:0467-1247,7722.222,4158.405,1556.698,108.507,90.614,155.183,0.989,108.985,1232.500,460.500,156.571,90.069,1.197,0.835,1.010
59,M10_004.tif:0472-1280,7822.222,4268.291,1574.138,103.262,96.449,178.878,1.000,103.347,1265.000,472.000,179.076,96.199,1.071,0.934,1.001
60,M10_004.tif:0476-1311,6066.667,4370.000,1588.333,91.839,84.107,166.395,0.989,91.530,1297.500,474.000,169.509,85.199,1.092,0.916,0.995
61,M10_004.tif:0604-1424,4644.444,4749.051,2014.298,79.846,74.061,54.841,0.990,80.035,1418.500,614.500,58.627,74.499,1.078,0.928,0.996
62,M10_004.tif:0603-1447,3744.444,4824.268,2013.417,70.901,67.242,2.935,0.994,71.744,1436.500,604.500,2.663,66.782,1.054,0.948,0.997
63,M10_004.tif:0598-1504,4988.889,5015.000,1995.000,82.988,76.542,32.938,0.994,82.798,1495.000,606.500,40.101,77.071,1.084,0.922,1.002
64,M10_004.tif:0554-1477,7377.778,4923.353,1847.590,109.971,85.420,47.918,0.975,109.760,1466.000,566.500,48.077,85.928,1.287,0.777,0.993
65,M10_004.tif:0526-1323,6488.889,4412.317,1754.338,94.440,87.483,43.026,0.996,94.546,1313.000,535.500,40.711,87.622,1.080,0.926,1.003
66,M10_004.tif:0445-1475,7633.333,4919.284,1486.727,111.867,86.881,133.960,0.976,111.965,1464.000,434.000,134.397,86.878,1.288,0.777,1.000
67,M10_004.tif:0384-1376,4844.444,4586.667,1280.000,83.185,74.150,129.757,1.000,82.798,1368.000,374.500,130.101,74.152,1.122,0.891,1.005
68,M10_004.tif:0377-1425,5433.333,4750.181,1257.440,92.536,74.760,12.708,0.985,92.571,1411.500,380.500,13.536,74.642,1.238,0.808,0.995
69,M10_004.tif:0162-1417,5522.222,4724.940,540.761,90.177,77.970,125.229,0.995,90.139,1410.000,151.000,123.690,77.793,1.157,0.865,1.002
70,M10_004.tif:0148-1512,5788.889,5041.142,494.008,92.513,79.672,18.728,0.985,92.766,1499.000,152.500,17.784,80.061,1.161,0.861,0.994
71,M10_004.tif:0068-1486,5866.667,4954.287,227.563,93.054,80.272,63.401,0.988,93.244,1480.500,81.000,65.726,80.473,1.159,0.863,0.996
72,M10_004.tif:0126-1454,4900.000,4846.716,421.584,85.493,72.975,62.922,0.989,85.180,1447.500,137.500,59.421,73.513,1.172,0.854,1.007
73,M10_004.tif:0090-1513,6233.333,5046.093,300.116,94.310,84.154,56.831,0.998,94.355,1505.500,101.500,54.345,83.928,1.121,0.892,0.999
74,M10_004.tif:0018-1136,4288.889,3789.214,63.333,78.128,69.895,53.317,0.989,78.617,1130.500,29.000,57.995,69.929,1.118,0.895,1.005
75,M10_004.tif:0058-1138,2400.000,3795.000,196.667,55.599,54.961,0.000,1.000,55.176,1130.255,59.719,4.983,55.176,1.012,0.989,1.014
76,M10_004.tif:0327-1493,6366.667,4979.386,1091.725,100.496,80.663,31.106,0.983,100.347,1481.000,335.500,32.106,80.836,1.246,0.803,1.006
77,M10_004.tif:0420-1482,4388.889,4941.591,1402.561,78.097,71.554,26.057,0.999,78.262,1472.000,426.000,26.565,71.275,1.091,0.916,1.000
78,M10_004.tif:0441-1161,4866.667,3870.000,1470.000,83.005,74.651,134.981,0.996,82.529,1152.000,432.500,136.637,75.161,1.112,0.899,0.989
79,M10_004.tif:0290-1287,5633.333,4290.989,969.214,88.913,80.670,119.236,0.998,88.726,1281.000,279.000,118.009,80.804,1.102,0.907,1.004
80,M10_004.tif:0369-1231,4255.556,4103.364,1231.762,77.431,69.977,108.595,1.000,76.956,1227.500,358.500,107.650,70.085,1.107,0.904,1.000
81,M10_004.tif:0369-1251,3755.556,4172.515,1230.000,72.506,65.950,111.255,0.998,72.438,1247.500,359.000,113.025,65.971,1.099,0.910,1.004
82,M10_004.tif:0316-1130,5100.000,3767.288,1055.022,81.761,79.421,75.877,1.000,81.394,1128.000,328.500,79.380,79.424,1.029,0.971,0.991
83,M10_004.tif:0209-1323,6944.444,4410.968,699.048,104.783,84.383,178.658,0.980,105.013,1307.500,209.500,179.091,84.418,1.242,0.805,1.002
84,M10_004.tif:0169-0627,5777.778,2091.077,564.436,86.066,85.475,3.401,1.000,85.779,615.368,174.064,21.573,85.779,1.007,0.993,1.007
85,M10_004.tif:0158-0783,5166.667,2612.312,528.792,87.245,75.401,164.470,0.998,87.319,771.000,155.333,165.256,74.860,1.157,0.864,1.004
86,M10_004.tif:0150-0805,5955.556,2684.297,503.246,94.008,80.662,173.101,0.993,93.992,791.333,149.333,173.211,80.580,1.165,0.858,0.996
87,M10_004.tif:0123-0806,5600.000,2688.737,412.136,91.402,78.009,87.163,0.991,91.219,806.000,137.333,87.207,78.203,1.172,0.853,1.003
88,M10_004.tif:0095-0809,5688.889,2699.056,319.180,91.789,78.913,85.655,0.989,92.045,808.500,109.500,84.806,78.911,1.163,0.860,0.996
89,M10_004.tif:0077-0822,3288.889,2742.556,257.241,70.131,59.710,11.159,0.990,69.960,812.500,79.500,12.381,59.978,1.175,0.851,0.992
90,M10_004.tif:0032-0813,4022.222,2710.000,107.541,73.757,69.434,166.747,1.000,73.276,802.500,29.000,162.801,69.189,1.062,0.941,1.006
91,M10_004.tif:0105-0544,5188.889,1813.544,350.853,83.477,79.144,6.313,0.997,83.749,531.500,106.500,5.711,79.077,1.055,0.948,1.005
92,M10_004.tif:0911-0725,7500.000,2416.714,3037.998,100.546,94.974,138.267,0.999,100.566,714.333,900.667,135.000,94.956,1.059,0.945,0.999
93,M10_004.tif:0484-0186,5788.889,621.161,1614.219,87.998,83.759,78.387,1.000,88.052,184.000,497.333,79.824,83.140,1.051,0.952,1.009
94,M10_004.tif:0444-0253,5344.444,847.100,1480.842,84.906,80.145,114.751,0.996,85.042,248.000,433.000,118.909,80.298,1.059,0.944,1.005
95,M10_004.tif:0374-0839,4400.000,2797.407,1249.259,75.327,74.373,45.000,0.992,75.166,828.041,373.535,173.814,75.166,1.013,0.987,0.992
96,M10_004.tif:0384-0803,5000.000,2676.667,1281.667,87.430,72.814,22.335,0.999,86.667,791.000,389.500,22.620,72.723,1.201,0.833,1.004
