 ,Label,Area,X,Y,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,M5_004.tif,9444.444,157.396,592.478,112.555,106.837,52.147,1.000,112.373,37.500,191.500,54.660,106.940,1.054,0.949,1.002
23,M5_004.tif,9444.444,157.396,592.478,112.555,106.837,52.147,1.000,112.373,37.500,191.500,54.660,106.940,1.054,0.949,1.002
24,M5_004.tif:0063-0358,7466.667,1195.997,210.074,115.454,82.343,147.989,0.963,115.193,344.000,54.000,148.610,82.205,1.402,0.713,1.000
25,M5_004.tif:0050-0374,9000.000,1247.601,166.708,114.489,100.090,114.619,0.998,114.078,367.000,34.500,115.067,100.116,1.144,0.874,1.006
26,M5_004.tif:0121-0350,9133.333,1166.630,404.055,122.169,95.187,140.657,0.979,121.849,336.000,109.500,139.994,95.356,1.283,0.779,1.002
27,M5_004.tif:0177-0049,9866.667,164.238,591.655,121.035,103.794,64.660,0.989,121.530,41.500,194.000,64.841,103.613,1.166,0.858,1.005
28,M5_004.tif:0545-0305,5544.444,1017.552,1819.943,94.496,74.705,54.027,0.983,94.355,297.000,557.500,54.345,74.586,1.265,0.791,1.012
29,M5_004.tif:0889-0728,7788.889,2429.318,2963.474,107.335,92.394,75.240,0.997,107.147,724.500,904.500,74.667,92.119,1.162,0.861,0.991
30,M5_004.tif:0953-0954,7144.444,3179.930,3179.375,103.085,88.244,148.426,0.996,102.646,941.000,945.500,147.600,88.249,1.168,0.856,1.002
31,M5_004.tif:0881-1029,8111.111,3431.667,2936.667,109.807,94.050,56.725,0.984,110.050,1020.000,894.500,54.866,94.615,1.168,0.857,1.000
32,M5_004.tif:0913-0886,7477.778,2953.876,3044.950,110.323,86.301,23.471,0.978,110.516,871.000,920.000,23.085,86.094,1.278,0.782,1.002
33,M5_004.tif:0864-1188,8033.333,3963.373,2881.598,115.279,88.727,61.549,0.972,114.940,1180.500,879.500,60.461,89.540,1.299,0.770,1.002
34,M5_004.tif:0833-1248,6477.778,4160.660,2776.727,102.827,80.210,39.659,0.978,102.862,1236.500,843.000,40.400,80.131,1.282,0.780,1.006
35,M5_004.tif:0714-0895,9311.111,2985.875,2380.959,113.755,104.217,116.918,0.995,114.042,888.000,699.000,116.940,104.231,1.092,0.916,0.996
36,M5_004.tif:0991-1394,8411.111,4647.329,3305.722,108.404,98.791,61.586,1.000,108.141,1386.500,1006.000,61.460,98.838,1.097,0.911,1.003
37,M5_004.tif:0941-1149,5600.000,3830.000,3138.333,93.231,76.478,73.078,0.984,93.868,1145.000,955.000,73.496,75.924,1.219,0.820,1.002
38,M5_004.tif:0804-1269,9411.111,4230.706,2680.691,121.707,98.454,35.841,0.985,121.678,1254.500,815.000,36.085,98.418,1.236,0.809,1.006
39,M5_004.tif:0592-1349,7933.333,4500.000,1976.667,111.829,90.326,26.630,0.983,111.803,1335.000,600.500,26.565,90.431,1.238,0.808,0.999
40,M5_004.tif:0300-1408,6944.444,4693.272,1002.296,104.655,84.486,146.712,0.986,104.470,1395.000,292.000,146.056,84.499,1.239,0.807,0.998
41,M5_004.tif:0268-1282,6333.333,4274.392,896.152,95.635,84.319,145.182,0.993,95.714,1270.500,260.500,144.926,84.398,1.134,0.882,1.003
42,M5_004.tif:0290-1174,7733.333,3914.066,968.443,111.258,88.500,23.831,0.971,111.865,1159.000,297.500,24.656,88.957,1.257,0.795,0.993
43,M5_004.tif:0384-1175,9544.444,3918.997,1281.003,110.465,110.011,135.000,0.996,110.479,1169.728,368.811,111.310,110.479,1.004,0.996,0.995
44,M5_004.tif:0247-1028,9433.333,3428.306,824.199,109.693,109.495,71.087,1.000,109.608,1017.659,234.890,131.254,109.608,1.002,0.998,0.997
45,M5_004.tif:0431-0916,5377.778,3055.909,1437.507,90.379,75.761,167.752,0.995,90.216,903.500,428.500,168.275,75.399,1.193,0.838,1.014
46,M5_004.tif:0925-1121,7933.333,3737.582,3086.008,114.576,88.160,156.280,0.977,114.237,1105.500,919.000,156.801,88.319,1.300,0.769,1.005
47,M5_004.tif:0984-1169,6655.556,3898.211,3280.632,104.709,80.930,42.797,0.972,104.947,1158.000,995.000,43.069,81.137,1.294,0.773,0.993
48,M5_004.tif:0796-1228,9055.556,4093.282,2654.387,122.458,94.154,21.453,0.979,121.940,1211.000,803.000,21.656,94.275,1.301,0.769,1.005
49,M5_004.tif:0980-0888,7277.778,2962.715,3266.527,107.858,85.912,177.669,0.981,108.385,872.500,979.500,178.238,85.344,1.255,0.797,1.002
50,M5_004.tif:0961-1084,6355.556,3614.994,3204.202,93.622,86.435,44.706,1.000,93.467,1075.500,972.000,50.064,86.449,1.083,0.923,0.997
51,M5_004.tif:0953-1258,7077.778,4195.047,3179.929,108.122,83.347,57.097,0.974,108.167,1249.500,967.500,56.310,83.454,1.297,0.771,1.005
52,M5_004.tif:0198-0963,5877.778,3210.016,660.816,98.573,75.922,168.561,0.978,98.390,948.500,195.500,169.261,75.911,1.298,0.770,1.003
53,M5_004.tif:0113-0919,6055.556,3066.700,378.248,100.046,77.066,68.407,0.970,100.277,914.500,127.500,68.552,77.367,1.298,0.770,0.991
54,M5_004.tif:0088-0838,6244.444,2795.000,293.333,101.865,78.051,152.748,0.978,101.379,825.000,81.000,152.592,78.218,1.305,0.766,1.020
55,M5_004.tif:0223-0672,5777.778,2242.404,745.763,97.604,75.371,53.483,0.975,97.667,664.000,235.500,53.326,75.354,1.295,0.772,0.999
56,M5_004.tif:0168-0660,6422.222,2202.664,562.359,103.033,79.363,81.547,0.979,102.767,658.500,184.000,81.607,79.288,1.298,0.770,1.002
57,M5_004.tif:0183-0607,6555.556,2025.678,612.333,100.372,83.159,107.744,0.988,100.139,603.000,169.500,108.435,83.356,1.207,0.829,1.006
58,M5_004.tif:0130-0702,8166.667,2342.528,434.302,111.300,93.424,88.395,0.990,111.679,702.500,147.000,89.145,92.963,1.191,0.839,1.006
59,M5_004.tif:0349-0550,8477.778,1835.004,1165.856,113.883,94.784,43.639,0.980,114.370,538.000,361.500,43.229,95.203,1.202,0.832,0.993
60,M5_004.tif:0732-0803,7655.556,2677.748,2441.759,108.315,89.991,98.112,0.988,108.231,800.500,716.500,99.752,90.092,1.204,0.831,1.001
61,M5_004.tif:0724-0653,7511.111,2177.796,2415.010,107.193,89.217,157.676,0.983,107.458,638.500,718.000,156.218,89.449,1.201,0.832,1.002
62,M5_004.tif:0456-1011,9288.889,3371.667,1523.333,108.774,108.730,90.000,0.999,108.832,995.422,459.826,9.970,108.832,1.000,1.000,0.998
63,M5_004.tif:0527-1230,3633.333,4101.463,1757.334,72.839,63.511,144.814,0.999,72.361,1222.000,520.500,141.546,63.651,1.147,0.872,1.003
64,M5_004.tif:0964-1191,7766.667,3969.993,3213.970,106.043,93.253,51.331,0.995,106.001,1181.500,977.000,53.310,93.241,1.137,0.879,1.015
65,M5_004.tif:0606-0506,10188.889,1686.912,2020.649,121.585,106.698,146.603,0.995,121.437,490.667,596.333,147.328,106.819,1.140,0.878,1.003
66,M5_004.tif:0647-0595,8244.444,1985.332,2160.027,109.376,95.973,142.239,0.993,109.341,582.667,638.000,142.431,96.179,1.140,0.877,0.999
67,M5_004.tif:0756-0406,10077.778,1354.508,2523.309,120.934,106.103,159.811,0.992,120.943,389.333,750.667,159.567,106.384,1.140,0.877,0.999
68,M5_004.tif:0636-0407,5633.333,1358.905,2123.310,90.640,79.133,30.200,0.986,90.704,396.000,644.000,30.964,79.785,1.145,0.873,1.004
69,M5_004.tif:0265-0529,7000.000,1764.524,884.222,110.710,80.505,1.835,0.955,111.200,512.667,266.000,2.291,80.842,1.375,0.727,0.998
70,M5_004.tif:0426-0708,5822.222,2363.333,1423.333,100.670,73.638,7.921,0.971,100.615,694.000,428.667,6.340,73.147,1.367,0.731,0.998
71,M5_004.tif:0236-0548,8300.000,1829.949,787.539,113.128,93.416,126.397,0.985,113.346,539.000,222.500,126.027,93.409,1.211,0.826,1.004
72,M5_004.tif:0049-0697,7511.111,2325.010,164.926,100.987,94.700,85.358,1.000,100.885,695.500,64.500,82.405,94.676,1.066,0.938,0.994
73,M5_004.tif:0259-0368,9377.778,1226.675,864.013,129.028,92.539,45.534,0.963,128.463,354.500,273.000,45.526,92.892,1.394,0.717,0.998
