 ,Label,Area,X,Y,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
36,M3_004.tif:0340-0815,21522.222,2716.812,1135.728,175.533,156.113,80.790,0.994,175.373,811.000,366.667,81.254,156.506,1.124,0.889,1.000
37,M3_004.tif:0321-0854,21322.222,2848.005,1069.978,171.443,158.352,90.321,0.997,171.169,853.667,295.333,91.488,158.811,1.083,0.924,1.001
38,M3_004.tif:0492-0519,32555.556,1733.333,1643.333,236.066,175.591,58.600,0.968,236.288,501.667,523.333,58.851,175.367,1.344,0.744,1.002
39,M3_004.tif:0620-0817,19955.556,2725.067,2067.236,163.202,155.685,130.975,0.997,163.428,800.000,603.000,135.551,155.850,1.048,0.954,0.999
40,M3_004.tif:0568-0855,20944.444,2852.079,1895.405,167.489,159.218,139.308,0.999,167.303,836.333,552.667,140.389,159.545,1.052,0.951,1.001
41,M3_004.tif:0463-0951,27977.778,3171.025,1544.587,193.158,184.421,1.953,0.999,193.384,922.333,464.000,1.317,184.418,1.047,0.955,1.001
42,M3_004.tif:0493-1145,24888.889,3820.000,1643.333,202.648,156.377,174.660,0.972,203.209,1115.667,490.000,174.352,156.498,1.296,0.772,0.999
43,M3_004.tif:0405-1258,28766.667,4196.709,1352.309,199.113,183.951,151.792,0.994,199.765,1232.333,392.000,152.865,184.168,1.082,0.924,0.997
44,M3_004.tif:0554-1199,22333.333,3996.584,1847.922,175.417,162.104,56.463,0.997,175.724,1185.000,576.667,57.918,162.004,1.082,0.924,0.998
45,M3_004.tif:0560-1143,23388.889,3812.165,1868.945,179.628,165.785,162.833,0.994,180.096,1117.667,553.333,164.249,166.035,1.084,0.923,0.996
46,M3_004.tif:0434-1091,24088.889,3637.892,1448.895,193.896,158.182,55.548,0.985,193.537,1075.000,458.667,55.763,158.720,1.226,0.816,1.001
47,M3_004.tif:0407-0981,23733.333,3272.385,1357.650,173.956,173.712,25.141,0.996,174.243,955.998,402.411,169.144,174.243,1.001,0.999,1.000
48,M3_004.tif:0527-0818,25688.889,2726.694,1757.741,202.022,161.904,78.199,0.981,202.234,811.667,557.000,77.949,161.876,1.248,0.801,1.007
49,M3_004.tif:0607-0907,31888.889,3026.667,2026.667,215.937,188.028,5.558,0.990,216.481,875.667,611.000,5.301,188.278,1.148,0.871,1.004
50,M3_004.tif:0572-0947,32266.667,3157.713,1908.803,217.372,188.999,166.383,0.995,217.210,915.667,565.000,166.390,188.912,1.150,0.869,1.006
51,M3_004.tif:0705-0949,21011.111,3164.409,2353.336,175.268,152.635,90.899,0.991,175.569,949.000,679.667,90.725,152.696,1.148,0.871,1.000
52,M3_004.tif:0766-1054,19722.222,3514.431,2554.412,169.787,147.898,174.101,0.995,169.822,1029.000,763.667,173.991,147.697,1.148,0.871,1.005
53,M3_004.tif:0740-1113,28533.333,3713.333,2470.000,204.125,177.978,160.624,0.992,204.505,1085.000,731.000,160.974,177.862,1.147,0.872,0.997
54,M3_004.tif:0763-0952,23233.333,3176.707,2545.429,184.388,160.431,91.709,0.993,184.498,952.333,736.000,91.380,160.461,1.149,0.870,0.999
55,M3_004.tif:0884-0968,27511.111,3229.945,2947.828,209.372,167.301,13.378,0.980,209.703,938.333,891.333,12.858,167.266,1.251,0.799,1.001
56,M3_004.tif:0672-0866,17066.667,2888.796,2240.102,164.787,131.867,133.469,0.981,165.059,849.667,654.000,133.363,131.754,1.250,0.800,0.994
57,M3_004.tif:0842-0897,13622.222,2993.333,2806.667,147.430,117.645,149.548,0.981,147.489,879.000,830.667,149.184,117.729,1.253,0.798,0.999
58,M3_004.tif:0808-1119,26866.667,3730.998,2694.439,192.470,177.730,67.568,0.998,192.309,1108.333,835.000,67.584,177.865,1.083,0.923,1.002
59,M3_004.tif:0949-1099,25322.222,3664.528,3163.284,198.469,162.450,137.556,0.988,198.214,1077.333,929.000,137.726,162.385,1.222,0.819,0.998
60,M3_004.tif:0802-1235,24055.556,4119.125,2673.306,193.249,158.492,141.886,0.986,193.346,1212.667,784.333,142.472,158.397,1.219,0.820,0.996
61,M3_004.tif:0805-1307,31433.333,4360.035,2685.439,205.007,195.224,95.056,0.996,205.216,1305.333,775.000,94.970,195.720,1.050,0.952,0.999
62,M3_004.tif:0660-1303,19422.222,4345.625,2201.274,177.282,139.490,114.380,0.974,178.028,1292.667,636.000,114.326,139.616,1.271,0.787,0.997
63,M3_004.tif:0418-1327,25000.000,4425.508,1394.539,188.054,169.265,62.548,0.997,187.853,1314.667,443.333,62.526,169.391,1.111,0.900,1.003
64,M3_004.tif:0474-1312,20555.556,4374.503,1579.957,170.471,153.529,60.270,0.997,170.359,1299.333,496.000,59.421,153.616,1.110,0.901,1.000
65,M3_004.tif:0470-1264,20944.444,4215.637,1567.723,184.810,144.296,49.140,0.981,184.391,1246.667,491.333,49.399,144.241,1.281,0.781,1.002
66,M3_004.tif:0404-1386,25000.000,4621.298,1346.639,211.812,150.279,175.214,0.958,211.858,1354.667,401.333,175.186,150.292,1.409,0.709,1.004
67,M3_004.tif:0359-1392,25644.444,4640.986,1199.974,194.192,168.140,174.695,0.993,194.149,1363.333,357.333,174.746,168.230,1.155,0.866,1.000
68,M3_004.tif:0315-1387,23766.667,4624.417,1052.264,199.485,151.694,43.025,0.971,199.716,1365.333,336.000,42.745,151.768,1.315,0.760,0.997
69,M3_004.tif:0284-1366,18488.889,4553.333,950.000,176.251,133.564,52.817,0.973,176.005,1350.000,306.000,52.696,133.750,1.320,0.758,0.999
70,M3_004.tif:0250-1339,27300.000,4465.442,835.494,213.753,162.615,9.658,0.971,214.084,1308.000,256.000,9.560,162.687,1.314,0.761,0.998
71,M3_004.tif:0079-1260,27055.556,4201.370,266.763,203.829,169.005,142.858,0.984,204.456,1236.000,61.333,142.507,169.050,1.206,0.829,1.003
72,M3_004.tif:0108-1385,15588.889,4618.737,361.149,154.642,128.351,38.183,0.985,155.142,1367.333,122.667,38.019,128.276,1.205,0.830,0.997
73,M3_004.tif:0110-1304,27622.222,4348.914,368.754,206.057,170.680,142.734,0.987,206.224,1280.000,92.000,142.883,170.512,1.207,0.828,1.003
74,M3_004.tif:0114-1161,21888.889,3873.296,381.034,183.721,151.696,135.880,0.984,183.908,1142.000,95.333,136.469,152.060,1.211,0.826,1.002
75,M3_004.tif:0206-1526,13933.333,5075.117,689.320,169.271,104.805,88.477,0.776,165.179,1524.000,231.333,84.596,136.574,1.615,0.619,0.787
76,M3_004.tif:0042-1473,19000.000,4912.072,139.889,180.652,133.912,134.111,0.966,180.712,1454.667,22.667,134.502,134.154,1.349,0.741,0.999
77,M3_004.tif:0079-1415,20800.000,4718.901,263.332,188.866,140.223,137.988,0.969,188.797,1394.667,60.000,137.862,140.156,1.347,0.742,1.002
78,M3_004.tif:0639-1427,17566.667,4757.783,2131.237,158.006,141.555,93.175,0.996,158.028,1426.000,615.667,93.224,141.483,1.116,0.896,1.004
79,M3_004.tif:0843-1468,21888.889,4896.684,2811.003,167.054,166.831,9.016,1.000,167.037,1444.669,849.316,13.814,167.037,1.001,0.999,1.002
80,M3_004.tif:0666-1463,14477.778,4880.083,2222.319,150.069,122.834,128.511,0.986,150.275,1450.000,649.000,128.395,122.612,1.222,0.819,1.004
81,M3_004.tif:0483-0175,30988.889,583.487,1610.855,207.596,190.062,66.903,0.998,207.692,163.000,512.000,67.345,189.937,1.092,0.916,1.001
82,M3_004.tif:0028-0575,22622.222,1916.667,95.000,214.211,134.463,41.950,0.920,214.813,551.000,50.000,41.855,134.565,1.593,0.628,0.999
83,M3_004.tif:0508-1427,22811.111,4757.781,1694.966,181.031,160.436,64.822,0.994,181.146,1415.500,533.000,64.378,160.613,1.128,0.886,1.001
84,M3_004.tif:0710-1146,19755.556,3819.991,2367.895,187.678,134.025,13.703,0.959,187.564,1118.667,717.000,13.707,134.305,1.400,0.714,0.997
85,M3_004.tif:0207-1323,11766.667,4410.918,692.400,122.787,122.014,48.237,0.999,122.497,1305.097,204.905,171.094,122.497,1.006,0.994,0.998
86,M3_004.tif:0199-1359,9588.889,4530.771,663.822,128.142,95.277,89.542,0.967,128.344,1359.000,218.500,89.256,95.203,1.345,0.744,0.999
87,M3_004.tif:0503-1025,20777.778,3419.228,1677.695,188.672,140.218,109.224,0.970,188.694,1016.500,476.500,109.075,139.970,1.346,0.743,1.002
88,M3_004.tif:0839-1410,15244.444,4701.667,2800.000,156.345,124.148,118.894,0.977,156.702,1399.000,819.500,119.291,124.379,1.259,0.794,0.994
89,M3_004.tif:0816-1370,18400.000,4566.667,2723.333,172.417,135.877,42.817,0.976,172.208,1351.000,834.500,42.647,136.686,1.269,0.788,0.996
90,M3_004.tif:0905-1245,16400.000,4150.980,3019.968,148.220,140.879,17.261,0.998,148.357,1224.000,912.333,16.535,140.962,1.052,0.950,0.999
91,M3_004.tif:0742-1513,15677.778,5045.534,2474.452,157.126,127.042,101.829,0.986,156.915,1508.667,719.333,102.265,126.958,1.237,0.809,1.003
92,M3_004.tif:0150-1347,22822.222,4491.048,503.395,175.252,165.808,81.003,0.999,175.373,1343.333,177.000,81.254,165.847,1.057,0.946,1.003
93,M3_004.tif:0047-1284,22677.778,4281.183,157.749,174.924,165.067,98.187,0.996,175.049,1280.667,21.333,98.027,165.540,1.060,0.944,0.997
94,M3_004.tif:0758-1457,26100.000,4856.829,2528.844,202.775,163.884,147.753,0.983,202.819,1431.333,742.333,147.529,164.006,1.237,0.808,0.999
95,M3_004.tif:0064-1191,15577.778,3971.724,214.983,166.907,118.834,16.678,0.960,166.667,1167.500,71.500,16.260,118.937,1.405,0.712,0.998
96,M3_004.tif:0029-1194,18055.556,3980.799,97.394,173.165,132.758,172.785,0.974,173.029,1168.500,26.000,172.807,132.961,1.304,0.767,1.000
97,M3_004.tif:0385-0730,20555.556,2433.472,1284.369,167.833,155.941,110.106,0.998,168.024,721.333,361.667,110.113,155.906,1.076,0.929,1.001
98,M3_004.tif:0453-0499,20955.556,1665.332,1511.165,181.634,146.897,70.040,0.982,182.073,490.333,479.000,70.017,146.814,1.236,0.809,0.999
99,M3_004.tif:0525-0293,13266.667,975.586,1751.736,137.622,122.739,179.112,0.994,138.373,272.000,525.000,178.620,122.228,1.121,0.892,0.999
100,M3_004.tif:0565-0250,20800.000,833.333,1885.000,190.893,138.734,161.073,0.963,190.817,223.000,556.000,160.615,138.871,1.376,0.727,1.004
