 ,Label,Area,X,Y,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
94,M9_002.tif:0383-1120,22244.444,3735.000,1276.667,173.601,163.147,90.888,1.000,173.365,1120.000,357.000,91.102,163.052,1.064,0.940,1.005
95,M9_002.tif:0492-1086,15977.778,3620.790,1640.100,147.238,138.168,72.373,0.999,147.054,1079.500,513.000,72.181,138.306,1.066,0.938,0.999
96,M9_002.tif:0447-1133,19366.667,3778.345,1492.650,162.236,151.991,94.862,0.996,162.216,1131.500,423.500,94.715,152.565,1.067,0.937,1.002
97,M9_002.tif:0655-1054,11800.000,3514.328,2183.396,126.738,118.545,108.488,0.998,126.491,1048.333,637.000,108.435,118.966,1.069,0.935,0.999
98,M9_002.tif:0371-1277,19188.889,4258.741,1236.716,161.103,151.655,130.764,1.000,161.046,1262.333,352.333,129.401,151.465,1.062,0.941,1.001
99,M9_002.tif:0349-1258,6700.000,4194.464,1164.381,105.617,80.770,165.114,0.971,106.226,1243.000,345.000,164.219,80.441,1.308,0.765,0.993
100,M9_002.tif:0333-1414,20022.222,4713.280,1110.847,166.967,152.683,132.072,0.997,167.037,1397.667,314.333,130.684,152.746,1.094,0.914,0.998
101,M9_002.tif:0226-1343,15711.111,4479.965,754.253,148.476,134.729,105.872,0.992,148.357,1337.667,205.000,106.535,135.665,1.102,0.907,1.004
102,M9_002.tif:0140-1236,15911.111,4123.333,466.667,149.269,135.719,132.231,0.991,149.353,1221.667,123.667,133.191,136.575,1.100,0.909,0.996
103,M9_002.tif:0550-1455,16733.333,4852.315,1835.618,146.431,145.499,139.826,0.997,146.211,1435.501,542.044,156.848,146.211,1.006,0.994,0.998
104,M9_002.tif:0685-1454,23288.889,4847.850,2285.631,184.754,160.497,144.292,0.993,184.966,1431.667,669.667,144.782,160.243,1.151,0.869,1.002
105,M9_002.tif:0861-1295,19522.222,4317.838,2873.372,169.612,146.549,51.577,0.993,169.371,1279.667,882.000,51.927,146.732,1.157,0.864,0.998
106,M9_002.tif:0116-1296,16922.222,4321.192,387.736,157.583,136.728,2.885,0.990,157.919,1272.667,117.333,2.420,136.811,1.153,0.868,0.998
107,M9_002.tif:0040-1381,17011.111,4605.782,136.565,158.122,136.978,155.429,0.992,158.169,1360.000,31.333,155.956,137.027,1.154,0.866,0.994
108,M9_002.tif:0978-1467,13411.111,4892.191,3262.225,136.820,124.803,74.517,0.998,136.445,1462.000,998.333,73.926,125.075,1.096,0.912,1.005
109,M9_002.tif:0946-1378,27600.000,4596.685,3155.671,195.623,179.638,140.184,0.995,196.085,1356.000,928.333,141.442,179.745,1.089,0.918,0.998
110,M9_002.tif:0773-1463,10633.333,4876.808,2579.023,121.230,111.678,108.752,0.997,121.574,1457.333,756.333,108.104,111.443,1.086,0.921,0.993
111,M9_002.tif:0777-1346,19455.556,4488.745,2592.135,164.274,150.794,90.470,0.996,164.504,1346.000,753.000,91.548,150.796,1.089,0.918,1.001
112,M9_002.tif:0986-1199,16344.444,3999.967,3288.934,150.907,137.902,149.162,1.000,150.538,1180.667,975.000,148.891,137.994,1.094,0.914,1.005
113,M9_002.tif:0913-1235,20255.556,4116.657,3045.576,167.643,153.840,124.866,0.999,167.671,1220.667,893.000,124.743,153.699,1.090,0.918,0.996
114,M9_002.tif:0976-0809,22588.889,2697.741,3255.369,177.168,162.338,129.635,0.995,177.361,793.000,955.667,127.875,162.581,1.091,0.916,1.000
115,M9_002.tif:0060-0355,14211.111,1183.624,202.157,152.636,118.545,140.847,0.976,152.486,337.423,46.134,140.711,118.873,1.288,0.777,0.998
116,M9_002.tif:0633-1492,12722.222,4974.895,2112.802,143.889,112.576,127.010,0.977,144.230,1479.333,616.667,127.488,112.419,1.278,0.782,0.997
117,M9_002.tif:0912-1484,20333.333,4948.333,3040.000,166.209,155.763,114.123,0.998,165.898,1475.000,889.000,112.443,156.225,1.067,0.937,0.993
118,M9_002.tif:0937-0958,11577.778,3194.968,3124.194,135.478,108.810,95.813,0.983,135.657,956.500,917.000,95.641,108.570,1.245,0.803,1.002
119,M9_002.tif:0907-0879,22488.889,2930.894,3024.188,169.601,168.830,127.830,0.999,169.329,855.564,898.080,158.836,169.329,1.005,0.995,1.000
120,M9_002.tif:0460-1028,13800.000,3427.915,1536.726,142.332,123.448,101.434,0.989,142.517,1024.333,440.000,100.784,123.860,1.153,0.867,1.002
121,M9_002.tif:0645-0918,16822.222,3062.076,2150.000,146.453,146.250,90.000,1.000,146.228,907.256,663.732,58.653,146.228,1.001,0.999,1.004
122,M9_002.tif:0578-0945,14777.778,3152.133,1926.529,151.079,124.541,88.701,0.986,151.177,945.000,600.667,88.315,124.544,1.213,0.824,1.002
123,M9_002.tif:0973-0958,24722.222,3194.221,3244.368,195.531,160.983,91.379,0.985,195.606,957.667,944.000,91.302,161.147,1.215,0.823,0.999
